casewalk_id,course_id,course_name,track,block,score,stage,paragraph_start,paragraph_end,source_file,snippet
curso-holobiomagnetismo-parte-2::007,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_6,40,systemic_analysis,62,70,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Entonces, el papá de mi hijo dice que no sabe por qué la fecha del 13 de agosto le pasan puras cosas malas. Pues sí, le pasó el inter entre él antes y el después. Entonces dice que el 13 de agosto se llama la calle donde vive, el día del accidente que despedazó el carro y se quedaba, casi perdió la vida, fue el 13 de agosto, su primera subnacución 13 de agosto y todo le ha pasado el 13 de agosto y un día me preguntó que no sabía por qué. El 13 de agosto hasta mi vieja le pasó encima. Ah, pero eso no lo sabe. Ay, yo espero que nunca vea este libro. No se sabe la fecha, pues, porque sabe que hubo alguien en el inter. Sí, mejor no le digas. No le dije la fecha. Mejor, mejor. Ahora, Eduardo Fuentes, que es tu hijo, es del 5 de octubre. Él es doble, doble de tío Eduardo por nombre, tío de, perdón, doble de tío José Ángel por fecha, y 5 de octubre, noviembre, diciembre, enero, 5 de enero, doble de la madre por fecha, y alguien más tengo de enero, estoy seguro. Mi hermana, el 26 de enero. José Carlos es del 5 de enero, también es doble de el señor José Carlos, y 26 de enero, su hermana, no, ya no, ya no da. Pero, de tu mamá, doble de Epifanía, no cállate, espérame. ¿Quieres que te caute un sueño? Tráeme a tu hijo Eduardo, el pobre, le estamos, dale, terapia doble de abuela materna Epifanía. Ay, Dios santo, tú estás como pareciente de la película de Coco, pero versión tú. Así es. Le vamos a poner Coca. Bueno, entonces, fíjate, todavía no llegamos a la noticia de consulta, pero ya no sé ni qué te vamos a hacer a ti, pero a ver, del puro análisis sistémico. Obvio, me voy a guardar unos secretos, pero cuando sea la de línea, porque no lo quiero en público. Con eso te digo todo. Por eso dice el punto presencial. No quieres ni que el internet supiera. Bueno, a ver, aquí ya empezamos a ver lo siguiente. Tú eres una bebé de reemplazo que inconscientemente fue diseñada. Es que tu papá es como un maestro genetista. Diseña a su muleta de la vejez, al parche de su culpa. Es un diseñador genético tu padre. Es un perfeccionista, es tan meticuloso, tan preciso. Ay, sí, las habrá hecho tan bien. No, no, no, no. En su forma de ser. ¿Los violos te hicieron feo? Yo lo estoy haciendo com…"
curso-holobiomagnetismo-parte-2::007,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_6,40,tasks_and_closure,62,70,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Entonces, el papá de mi hijo dice que no sabe por qué la fecha del 13 de agosto le pasan puras cosas malas. Pues sí, le pasó el inter entre él antes y el después. Entonces dice que el 13 de agosto se llama la calle donde vive, el día del accidente que despedazó el carro y se quedaba, casi perdió la vida, fue el 13 de agosto, su primera subnacución 13 de agosto y todo le ha pasado el 13 de agosto y un día me preguntó que no sabía por qué. El 13 de agosto hasta mi vieja le pasó encima. Ah, pero eso no lo sabe. Ay, yo espero que nunca vea este libro. No se sabe la fecha, pues, porque sabe que hubo alguien en el inter. Sí, mejor no le digas. No le dije la fecha. Mejor, mejor. Ahora, Eduardo Fuentes, que es tu hijo, es del 5 de octubre. Él es doble, doble de tío Eduardo por nombre, tío de, perdón, doble de tío José Ángel por fecha, y 5 de octubre, noviembre, diciembre, enero, 5 de enero, doble de la madre por fecha, y alguien más tengo de enero, estoy seguro. Mi hermana, el 26 de enero. José Carlos es del 5 de enero, también es doble de el señor José Carlos, y 26 de enero, su hermana, no, ya no, ya no da. Pero, de tu mamá, doble de Epifanía, no cállate, espérame. ¿Quieres que te caute un sueño? Tráeme a tu hijo Eduardo, el pobre, le estamos, dale, terapia doble de abuela materna Epifanía. Ay, Dios santo, tú estás como pareciente de la película de Coco, pero versión tú. Así es. Le vamos a poner Coca. Bueno, entonces, fíjate, todavía no llegamos a la noticia de consulta, pero ya no sé ni qué te vamos a hacer a ti, pero a ver, del puro análisis sistémico. Obvio, me voy a guardar unos secretos, pero cuando sea la de línea, porque no lo quiero en público. Con eso te digo todo. Por eso dice el punto presencial. No quieres ni que el internet supiera. Bueno, a ver, aquí ya empezamos a ver lo siguiente. Tú eres una bebé de reemplazo que inconscientemente fue diseñada. Es que tu papá es como un maestro genetista. Diseña a su muleta de la vejez, al parche de su culpa. Es un diseñador genético tu padre. Es un perfeccionista, es tan meticuloso, tan preciso. Ay, sí, las habrá hecho tan bien. No, no, no, no. En su forma de ser. ¿Los violos te hicieron feo? Yo lo estoy haciendo com…"
curso-holobiomagnetismo-parte-2::006,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_5,32,conflict_synthesis,46,60,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Esto es una clave en el proceso terapéutico. Es más, yo creo que si algún terapeuta no tuviera ninguno de los trucos que vimos el curso pasado en Olo 1 y solo tuviera cierta noción de psicosomática, pero una muy buena liberación emocional, sería un grandioso terapeuta. Mucho mejor que alguien que conoce 30 métodos y mejor me refiero a la capacidad que tendría de tener resultados en la salud del paciente. Esto se los platico porque el que alguien tome conciencia de sus síntomas, honestamente, es fácil si sabes qué preguntar. Las preguntas, o vamos a llamarle la entrevista, ¿y ese papel? ¡Ay! ¡Qué sinfonides! Yo estaba buscando un papel para sonarme los mocos, salió el tuit, dije, ¡ay! Yo todo me lo soné, pero te lo dejé ahí. Se me hizo curioso, ¿eh? Justo hablábamos mal de ustedes y llegaron. Entonces, bueno, ahorita termino de teoría. Oye, qué buen poder de manifestación tienen las maday, ¿eh? Órale. Papás del siglo antepasado, pero qué buen poder de manifestación. Bueno, si alguien tiene pericia en estas dos, obviamente nadie nace con ella, todo tiene que desarrollarse a través de la práctica. El talento principal que ocupa un terapeuta, y este talento va a generar realmente potencial en estas dos, se llama sensibilidad. Así es sencillo, ¿no? Por esa razón, en los cursos que doy casi siempre, además de que vienen más mujeres que hombres, los hombres que vienen tienden a tener un perfil como bien específico, ¿no? No viene normalmente cualquier vato, ¿no? Tienen un perfil extraño porque tienen una sensibilidad que no es el típico común de los hombres. Por eso es más fácil encontrar terapeutas buenas siendo mujeres. Hombres son muy buenos terapeutas con ciertos métodos. Estructurales, quiropráctico y osteópata, la verdad es que la mayoría de los que yo conozco son hombres. Tiene por supuesto que ver con la fuerza que se requiere, el tema de la manipulación de la materia, que es una cuestión más masculina que femenina. Son muy buenos homeópatas, ¿por qué? Porque depende más como de un análisis y un proceso de memoria, ¿no? Porque tú sabes entrevistar. Entonces en la entrevista, el homeópata más o menos ubica por criterios de síntomas y más o menos se va a un grupo…"
curso-holobiomagnetismo-parte-2::010,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_8,32,conflict_synthesis,80,93,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Explicar qué se hará. Esto se lo decimos por teléfono a la persona. Gracias por tus datos, te voy a hacer un protocolo de práctica, no te garantizo nada, es un rastreo en tu inconsciente y voy a buscar información, y si encuentro algo que sanar, mando sanación. Gracias por los datos, cuelgo. Eso es explicar qué se hará. Ok. En la pantalla. Lo que hace visualizar la X es sincronizar la actividad de los hemisferios. Al visualizar la X o hacer una especie de visco, entonces por el cruce del nervio óptico, forza al cerebro a sincronizar la actividad cerebral, y lo que sucede es que tu cerebro fotografía lo que ve. Al tomar una fotografía, tú programas, esta información la proceso, la asimilo y dispongo de ella cuando la necesito. Entonces el cerebro dice, ah cabrón, como no entiendo nada porque no estoy enfocando algo y estoy cruzando, pues voy a tomar foto de lo que veo. Tú estás programando qué hacer con esas fotos para que tu rastreo sea preciso. La verdad es que es la forma rápida, lo mejor sería pues darle una revisada, pero ahorita por cuestión de tiempo, ese es el truco de fotolectura. Una Pepsi. El sepelio simbólico, eso lo vimos en el manual, la verdad es que es una explicación larga, es toda una página de instrucciones, está en el manual de psicosomática 1, y lo tenemos en la página 53. Es una página de instrucciones, son 5 instrucciones, es todo un proceso, la verdad es que es demasiado tiempo para explicarlo, hay que tomar ese curso. Amigos de Zoom, les voy a contestar las dudas que tienen aquí. Presenciales tienen cinco minutos antes de la foto. Dice Jailim, si me salió un holograma 17 de inadaptación con conflicto de evolución demasiado lenta, ¿podría también haber temas de tiroides? Es probable, sí claro, porque es relativo al tiempo. Natalia, la clase de psicosomática, ¿cómo la podría tomar? Rey, las clases de... Miren, esos que ya estaban grabados, o sea los que se dieron, dimos hasta un plazo para que se vendieran, dijimos que a partir de ahí ya no. Como veo que a muchos les valió, dijeron, ay no importa, qué sé yo. Bueno, ¿qué te parece Rey? ¿Qué días soy? 15. De aquí al... de aquí a fin de año. De aquí a fin de año, bueno, de aquí a Reyes. De aq…"
curso-holobiomagnetismo-parte-2::006,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_5,32,intake,46,60,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Esto es una clave en el proceso terapéutico. Es más, yo creo que si algún terapeuta no tuviera ninguno de los trucos que vimos el curso pasado en Olo 1 y solo tuviera cierta noción de psicosomática, pero una muy buena liberación emocional, sería un grandioso terapeuta. Mucho mejor que alguien que conoce 30 métodos y mejor me refiero a la capacidad que tendría de tener resultados en la salud del paciente. Esto se los platico porque el que alguien tome conciencia de sus síntomas, honestamente, es fácil si sabes qué preguntar. Las preguntas, o vamos a llamarle la entrevista, ¿y ese papel? ¡Ay! ¡Qué sinfonides! Yo estaba buscando un papel para sonarme los mocos, salió el tuit, dije, ¡ay! Yo todo me lo soné, pero te lo dejé ahí. Se me hizo curioso, ¿eh? Justo hablábamos mal de ustedes y llegaron. Entonces, bueno, ahorita termino de teoría. Oye, qué buen poder de manifestación tienen las maday, ¿eh? Órale. Papás del siglo antepasado, pero qué buen poder de manifestación. Bueno, si alguien tiene pericia en estas dos, obviamente nadie nace con ella, todo tiene que desarrollarse a través de la práctica. El talento principal que ocupa un terapeuta, y este talento va a generar realmente potencial en estas dos, se llama sensibilidad. Así es sencillo, ¿no? Por esa razón, en los cursos que doy casi siempre, además de que vienen más mujeres que hombres, los hombres que vienen tienden a tener un perfil como bien específico, ¿no? No viene normalmente cualquier vato, ¿no? Tienen un perfil extraño porque tienen una sensibilidad que no es el típico común de los hombres. Por eso es más fácil encontrar terapeutas buenas siendo mujeres. Hombres son muy buenos terapeutas con ciertos métodos. Estructurales, quiropráctico y osteópata, la verdad es que la mayoría de los que yo conozco son hombres. Tiene por supuesto que ver con la fuerza que se requiere, el tema de la manipulación de la materia, que es una cuestión más masculina que femenina. Son muy buenos homeópatas, ¿por qué? Porque depende más como de un análisis y un proceso de memoria, ¿no? Porque tú sabes entrevistar. Entonces en la entrevista, el homeópata más o menos ubica por criterios de síntomas y más o menos se va a un grupo…"
curso-holobiomagnetismo-parte-2::010,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_8,32,intake,80,93,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Explicar qué se hará. Esto se lo decimos por teléfono a la persona. Gracias por tus datos, te voy a hacer un protocolo de práctica, no te garantizo nada, es un rastreo en tu inconsciente y voy a buscar información, y si encuentro algo que sanar, mando sanación. Gracias por los datos, cuelgo. Eso es explicar qué se hará. Ok. En la pantalla. Lo que hace visualizar la X es sincronizar la actividad de los hemisferios. Al visualizar la X o hacer una especie de visco, entonces por el cruce del nervio óptico, forza al cerebro a sincronizar la actividad cerebral, y lo que sucede es que tu cerebro fotografía lo que ve. Al tomar una fotografía, tú programas, esta información la proceso, la asimilo y dispongo de ella cuando la necesito. Entonces el cerebro dice, ah cabrón, como no entiendo nada porque no estoy enfocando algo y estoy cruzando, pues voy a tomar foto de lo que veo. Tú estás programando qué hacer con esas fotos para que tu rastreo sea preciso. La verdad es que es la forma rápida, lo mejor sería pues darle una revisada, pero ahorita por cuestión de tiempo, ese es el truco de fotolectura. Una Pepsi. El sepelio simbólico, eso lo vimos en el manual, la verdad es que es una explicación larga, es toda una página de instrucciones, está en el manual de psicosomática 1, y lo tenemos en la página 53. Es una página de instrucciones, son 5 instrucciones, es todo un proceso, la verdad es que es demasiado tiempo para explicarlo, hay que tomar ese curso. Amigos de Zoom, les voy a contestar las dudas que tienen aquí. Presenciales tienen cinco minutos antes de la foto. Dice Jailim, si me salió un holograma 17 de inadaptación con conflicto de evolución demasiado lenta, ¿podría también haber temas de tiroides? Es probable, sí claro, porque es relativo al tiempo. Natalia, la clase de psicosomática, ¿cómo la podría tomar? Rey, las clases de... Miren, esos que ya estaban grabados, o sea los que se dieron, dimos hasta un plazo para que se vendieran, dijimos que a partir de ahí ya no. Como veo que a muchos les valió, dijeron, ay no importa, qué sé yo. Bueno, ¿qué te parece Rey? ¿Qué días soy? 15. De aquí al... de aquí a fin de año. De aquí a fin de año, bueno, de aquí a Reyes. De aq…"
curso-holobiomagnetismo-parte-2::006,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_5,32,intervention,46,60,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Esto es una clave en el proceso terapéutico. Es más, yo creo que si algún terapeuta no tuviera ninguno de los trucos que vimos el curso pasado en Olo 1 y solo tuviera cierta noción de psicosomática, pero una muy buena liberación emocional, sería un grandioso terapeuta. Mucho mejor que alguien que conoce 30 métodos y mejor me refiero a la capacidad que tendría de tener resultados en la salud del paciente. Esto se los platico porque el que alguien tome conciencia de sus síntomas, honestamente, es fácil si sabes qué preguntar. Las preguntas, o vamos a llamarle la entrevista, ¿y ese papel? ¡Ay! ¡Qué sinfonides! Yo estaba buscando un papel para sonarme los mocos, salió el tuit, dije, ¡ay! Yo todo me lo soné, pero te lo dejé ahí. Se me hizo curioso, ¿eh? Justo hablábamos mal de ustedes y llegaron. Entonces, bueno, ahorita termino de teoría. Oye, qué buen poder de manifestación tienen las maday, ¿eh? Órale. Papás del siglo antepasado, pero qué buen poder de manifestación. Bueno, si alguien tiene pericia en estas dos, obviamente nadie nace con ella, todo tiene que desarrollarse a través de la práctica. El talento principal que ocupa un terapeuta, y este talento va a generar realmente potencial en estas dos, se llama sensibilidad. Así es sencillo, ¿no? Por esa razón, en los cursos que doy casi siempre, además de que vienen más mujeres que hombres, los hombres que vienen tienden a tener un perfil como bien específico, ¿no? No viene normalmente cualquier vato, ¿no? Tienen un perfil extraño porque tienen una sensibilidad que no es el típico común de los hombres. Por eso es más fácil encontrar terapeutas buenas siendo mujeres. Hombres son muy buenos terapeutas con ciertos métodos. Estructurales, quiropráctico y osteópata, la verdad es que la mayoría de los que yo conozco son hombres. Tiene por supuesto que ver con la fuerza que se requiere, el tema de la manipulación de la materia, que es una cuestión más masculina que femenina. Son muy buenos homeópatas, ¿por qué? Porque depende más como de un análisis y un proceso de memoria, ¿no? Porque tú sabes entrevistar. Entonces en la entrevista, el homeópata más o menos ubica por criterios de síntomas y más o menos se va a un grupo…"
curso-holobiomagnetismo-parte-2::010,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_8,32,intervention,80,93,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Explicar qué se hará. Esto se lo decimos por teléfono a la persona. Gracias por tus datos, te voy a hacer un protocolo de práctica, no te garantizo nada, es un rastreo en tu inconsciente y voy a buscar información, y si encuentro algo que sanar, mando sanación. Gracias por los datos, cuelgo. Eso es explicar qué se hará. Ok. En la pantalla. Lo que hace visualizar la X es sincronizar la actividad de los hemisferios. Al visualizar la X o hacer una especie de visco, entonces por el cruce del nervio óptico, forza al cerebro a sincronizar la actividad cerebral, y lo que sucede es que tu cerebro fotografía lo que ve. Al tomar una fotografía, tú programas, esta información la proceso, la asimilo y dispongo de ella cuando la necesito. Entonces el cerebro dice, ah cabrón, como no entiendo nada porque no estoy enfocando algo y estoy cruzando, pues voy a tomar foto de lo que veo. Tú estás programando qué hacer con esas fotos para que tu rastreo sea preciso. La verdad es que es la forma rápida, lo mejor sería pues darle una revisada, pero ahorita por cuestión de tiempo, ese es el truco de fotolectura. Una Pepsi. El sepelio simbólico, eso lo vimos en el manual, la verdad es que es una explicación larga, es toda una página de instrucciones, está en el manual de psicosomática 1, y lo tenemos en la página 53. Es una página de instrucciones, son 5 instrucciones, es todo un proceso, la verdad es que es demasiado tiempo para explicarlo, hay que tomar ese curso. Amigos de Zoom, les voy a contestar las dudas que tienen aquí. Presenciales tienen cinco minutos antes de la foto. Dice Jailim, si me salió un holograma 17 de inadaptación con conflicto de evolución demasiado lenta, ¿podría también haber temas de tiroides? Es probable, sí claro, porque es relativo al tiempo. Natalia, la clase de psicosomática, ¿cómo la podría tomar? Rey, las clases de... Miren, esos que ya estaban grabados, o sea los que se dieron, dimos hasta un plazo para que se vendieran, dijimos que a partir de ahí ya no. Como veo que a muchos les valió, dijeron, ay no importa, qué sé yo. Bueno, ¿qué te parece Rey? ¿Qué días soy? 15. De aquí al... de aquí a fin de año. De aquí a fin de año, bueno, de aquí a Reyes. De aq…"
curso-holobiomagnetismo-parte-2::006,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_5,32,systemic_analysis,46,60,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Esto es una clave en el proceso terapéutico. Es más, yo creo que si algún terapeuta no tuviera ninguno de los trucos que vimos el curso pasado en Olo 1 y solo tuviera cierta noción de psicosomática, pero una muy buena liberación emocional, sería un grandioso terapeuta. Mucho mejor que alguien que conoce 30 métodos y mejor me refiero a la capacidad que tendría de tener resultados en la salud del paciente. Esto se los platico porque el que alguien tome conciencia de sus síntomas, honestamente, es fácil si sabes qué preguntar. Las preguntas, o vamos a llamarle la entrevista, ¿y ese papel? ¡Ay! ¡Qué sinfonides! Yo estaba buscando un papel para sonarme los mocos, salió el tuit, dije, ¡ay! Yo todo me lo soné, pero te lo dejé ahí. Se me hizo curioso, ¿eh? Justo hablábamos mal de ustedes y llegaron. Entonces, bueno, ahorita termino de teoría. Oye, qué buen poder de manifestación tienen las maday, ¿eh? Órale. Papás del siglo antepasado, pero qué buen poder de manifestación. Bueno, si alguien tiene pericia en estas dos, obviamente nadie nace con ella, todo tiene que desarrollarse a través de la práctica. El talento principal que ocupa un terapeuta, y este talento va a generar realmente potencial en estas dos, se llama sensibilidad. Así es sencillo, ¿no? Por esa razón, en los cursos que doy casi siempre, además de que vienen más mujeres que hombres, los hombres que vienen tienden a tener un perfil como bien específico, ¿no? No viene normalmente cualquier vato, ¿no? Tienen un perfil extraño porque tienen una sensibilidad que no es el típico común de los hombres. Por eso es más fácil encontrar terapeutas buenas siendo mujeres. Hombres son muy buenos terapeutas con ciertos métodos. Estructurales, quiropráctico y osteópata, la verdad es que la mayoría de los que yo conozco son hombres. Tiene por supuesto que ver con la fuerza que se requiere, el tema de la manipulación de la materia, que es una cuestión más masculina que femenina. Son muy buenos homeópatas, ¿por qué? Porque depende más como de un análisis y un proceso de memoria, ¿no? Porque tú sabes entrevistar. Entonces en la entrevista, el homeópata más o menos ubica por criterios de síntomas y más o menos se va a un grupo…"
curso-holobiomagnetismo-parte-2::010,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_8,32,systemic_analysis,80,93,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Explicar qué se hará. Esto se lo decimos por teléfono a la persona. Gracias por tus datos, te voy a hacer un protocolo de práctica, no te garantizo nada, es un rastreo en tu inconsciente y voy a buscar información, y si encuentro algo que sanar, mando sanación. Gracias por los datos, cuelgo. Eso es explicar qué se hará. Ok. En la pantalla. Lo que hace visualizar la X es sincronizar la actividad de los hemisferios. Al visualizar la X o hacer una especie de visco, entonces por el cruce del nervio óptico, forza al cerebro a sincronizar la actividad cerebral, y lo que sucede es que tu cerebro fotografía lo que ve. Al tomar una fotografía, tú programas, esta información la proceso, la asimilo y dispongo de ella cuando la necesito. Entonces el cerebro dice, ah cabrón, como no entiendo nada porque no estoy enfocando algo y estoy cruzando, pues voy a tomar foto de lo que veo. Tú estás programando qué hacer con esas fotos para que tu rastreo sea preciso. La verdad es que es la forma rápida, lo mejor sería pues darle una revisada, pero ahorita por cuestión de tiempo, ese es el truco de fotolectura. Una Pepsi. El sepelio simbólico, eso lo vimos en el manual, la verdad es que es una explicación larga, es toda una página de instrucciones, está en el manual de psicosomática 1, y lo tenemos en la página 53. Es una página de instrucciones, son 5 instrucciones, es todo un proceso, la verdad es que es demasiado tiempo para explicarlo, hay que tomar ese curso. Amigos de Zoom, les voy a contestar las dudas que tienen aquí. Presenciales tienen cinco minutos antes de la foto. Dice Jailim, si me salió un holograma 17 de inadaptación con conflicto de evolución demasiado lenta, ¿podría también haber temas de tiroides? Es probable, sí claro, porque es relativo al tiempo. Natalia, la clase de psicosomática, ¿cómo la podría tomar? Rey, las clases de... Miren, esos que ya estaban grabados, o sea los que se dieron, dimos hasta un plazo para que se vendieran, dijimos que a partir de ahí ya no. Como veo que a muchos les valió, dijeron, ay no importa, qué sé yo. Bueno, ¿qué te parece Rey? ¿Qué días soy? 15. De aquí al... de aquí a fin de año. De aquí a fin de año, bueno, de aquí a Reyes. De aq…"
curso-holobiomagnetismo-parte-2::006,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_5,32,tasks_and_closure,46,60,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Esto es una clave en el proceso terapéutico. Es más, yo creo que si algún terapeuta no tuviera ninguno de los trucos que vimos el curso pasado en Olo 1 y solo tuviera cierta noción de psicosomática, pero una muy buena liberación emocional, sería un grandioso terapeuta. Mucho mejor que alguien que conoce 30 métodos y mejor me refiero a la capacidad que tendría de tener resultados en la salud del paciente. Esto se los platico porque el que alguien tome conciencia de sus síntomas, honestamente, es fácil si sabes qué preguntar. Las preguntas, o vamos a llamarle la entrevista, ¿y ese papel? ¡Ay! ¡Qué sinfonides! Yo estaba buscando un papel para sonarme los mocos, salió el tuit, dije, ¡ay! Yo todo me lo soné, pero te lo dejé ahí. Se me hizo curioso, ¿eh? Justo hablábamos mal de ustedes y llegaron. Entonces, bueno, ahorita termino de teoría. Oye, qué buen poder de manifestación tienen las maday, ¿eh? Órale. Papás del siglo antepasado, pero qué buen poder de manifestación. Bueno, si alguien tiene pericia en estas dos, obviamente nadie nace con ella, todo tiene que desarrollarse a través de la práctica. El talento principal que ocupa un terapeuta, y este talento va a generar realmente potencial en estas dos, se llama sensibilidad. Así es sencillo, ¿no? Por esa razón, en los cursos que doy casi siempre, además de que vienen más mujeres que hombres, los hombres que vienen tienden a tener un perfil como bien específico, ¿no? No viene normalmente cualquier vato, ¿no? Tienen un perfil extraño porque tienen una sensibilidad que no es el típico común de los hombres. Por eso es más fácil encontrar terapeutas buenas siendo mujeres. Hombres son muy buenos terapeutas con ciertos métodos. Estructurales, quiropráctico y osteópata, la verdad es que la mayoría de los que yo conozco son hombres. Tiene por supuesto que ver con la fuerza que se requiere, el tema de la manipulación de la materia, que es una cuestión más masculina que femenina. Son muy buenos homeópatas, ¿por qué? Porque depende más como de un análisis y un proceso de memoria, ¿no? Porque tú sabes entrevistar. Entonces en la entrevista, el homeópata más o menos ubica por criterios de síntomas y más o menos se va a un grupo…"
curso-holobiomagnetismo-parte-2::010,curso-holobiomagnetismo-parte-2,Curso Holobiomagnetismo Parte 2,Salud,salud__holobiomagnetismo_parte_2__modulo_8,32,tasks_and_closure,80,93,/Users/m2/Documents/New project/data/processed_library/Salud/curso-holobiomagnetismo-parte-2/sources/transcripcion_completa.txt,"Explicar qué se hará. Esto se lo decimos por teléfono a la persona. Gracias por tus datos, te voy a hacer un protocolo de práctica, no te garantizo nada, es un rastreo en tu inconsciente y voy a buscar información, y si encuentro algo que sanar, mando sanación. Gracias por los datos, cuelgo. Eso es explicar qué se hará. Ok. En la pantalla. Lo que hace visualizar la X es sincronizar la actividad de los hemisferios. Al visualizar la X o hacer una especie de visco, entonces por el cruce del nervio óptico, forza al cerebro a sincronizar la actividad cerebral, y lo que sucede es que tu cerebro fotografía lo que ve. Al tomar una fotografía, tú programas, esta información la proceso, la asimilo y dispongo de ella cuando la necesito. Entonces el cerebro dice, ah cabrón, como no entiendo nada porque no estoy enfocando algo y estoy cruzando, pues voy a tomar foto de lo que veo. Tú estás programando qué hacer con esas fotos para que tu rastreo sea preciso. La verdad es que es la forma rápida, lo mejor sería pues darle una revisada, pero ahorita por cuestión de tiempo, ese es el truco de fotolectura. Una Pepsi. El sepelio simbólico, eso lo vimos en el manual, la verdad es que es una explicación larga, es toda una página de instrucciones, está en el manual de psicosomática 1, y lo tenemos en la página 53. Es una página de instrucciones, son 5 instrucciones, es todo un proceso, la verdad es que es demasiado tiempo para explicarlo, hay que tomar ese curso. Amigos de Zoom, les voy a contestar las dudas que tienen aquí. Presenciales tienen cinco minutos antes de la foto. Dice Jailim, si me salió un holograma 17 de inadaptación con conflicto de evolución demasiado lenta, ¿podría también haber temas de tiroides? Es probable, sí claro, porque es relativo al tiempo. Natalia, la clase de psicosomática, ¿cómo la podría tomar? Rey, las clases de... Miren, esos que ya estaban grabados, o sea los que se dieron, dimos hasta un plazo para que se vendieran, dijimos que a partir de ahí ya no. Como veo que a muchos les valió, dijeron, ay no importa, qué sé yo. Bueno, ¿qué te parece Rey? ¿Qué días soy? 15. De aquí al... de aquí a fin de año. De aquí a fin de año, bueno, de aquí a Reyes. De aq…"
